train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,train_loss_epoch,train_acc_epoch,test_loss,test_acc
0.1187233179807663,0.9333333373069763,0,3999,,,,,,
0.15897426009178162,0.9666666388511658,0,4049,,,,,,
0.21589994430541992,0.8999999761581421,0,4099,,,,,,
0.1620893031358719,0.8999999761581421,0,4149,,,,,,
0.1139998733997345,0.9333333373069763,0,4199,,,,,,
0.056273140013217926,1.0,0,4249,,,,,,
0.14204953610897064,0.8999999761581421,0,4299,,,,,,
0.14990253746509552,0.8666666746139526,0,4349,,,,,,
0.16699926555156708,0.9333333373069763,0,4399,,,,,,
0.08577112853527069,0.9333333373069763,0,4449,,,,,,
0.2208360880613327,0.8666666746139526,0,4499,,,,,,
0.11568107455968857,0.9666666388511658,0,4549,,,,,,
0.09671781957149506,0.9333333373069763,0,4599,,,,,,
0.12909652292728424,0.9333333373069763,0,4649,,,,,,
0.10539178550243378,0.9333333373069763,0,4699,,,,,,
0.15555663406848907,0.8999999761581421,0,4749,,,,,,
0.2755170166492462,0.8333333134651184,0,4799,,,,,,
0.10053779184818268,0.8999999761581421,0,4849,,,,,,
0.26453688740730286,0.8666666746139526,0,4899,,,,,,
0.05349825695157051,1.0,0,4949,,,,,,
0.10134216398000717,0.9666666388511658,0,4999,,,,,,
0.1641479879617691,0.9333333373069763,0,5049,,,,,,
0.0897943526506424,0.9666666388511658,0,5099,,,,,,
0.08123961836099625,1.0,0,5149,,,,,,
0.15408271551132202,0.9666666388511658,0,5199,,,,,,
0.13582728803157806,0.9333333373069763,0,5249,,,,,,
0.07490598410367966,1.0,0,5299,,,,,,
0.13366051018238068,0.9333333373069763,0,5349,,,,,,
0.1675483137369156,0.9333333373069763,0,5399,,,,,,
0.16469497978687286,0.8999999761581421,0,5449,,,,,,
0.11691557615995407,0.9666666388511658,0,5499,,,,,,
0.09613142907619476,1.0,0,5549,,,,,,
0.1017082929611206,0.9666666388511658,0,5599,,,,,,
0.23249629139900208,0.8666666746139526,0,5649,,,,,,
0.19905589520931244,0.9333333373069763,0,5699,,,,,,
0.43960854411125183,0.8333333134651184,0,5749,,,,,,
0.10746795684099197,1.0,0,5799,,,,,,
0.06980211287736893,1.0,0,5849,,,,,,
0.19209299981594086,0.9333333373069763,0,5899,,,,,,
0.20061542093753815,0.9666666388511658,0,5949,,,,,,
0.4285973012447357,0.800000011920929,0,5999,,,,,,
,,0,6030,0.09146381169557571,0.970077395439148,,,,
,,0,6030,,,0.21253205835819244,0.9027524590492249,,
0.16855813562870026,0.8999999761581421,1,6049,,,,,,
0.4554313123226166,0.8333333134651184,1,6099,,,,,,
0.24218176305294037,0.8999999761581421,1,6149,,,,,,
0.13850551843643188,0.9333333373069763,1,6199,,,,,,
0.1602160781621933,1.0,1,6249,,,,,,
0.05575978383421898,0.9666666388511658,1,6299,,,,,,
0.12664487957954407,0.9666666388511658,1,6349,,,,,,
0.21769315004348755,0.9333333373069763,1,6399,,,,,,
0.16672632098197937,0.9666666388511658,1,6449,,,,,,
0.15589122474193573,0.9333333373069763,1,6499,,,,,,
0.1299515813589096,0.9666666388511658,1,6549,,,,,,
0.1383102536201477,0.9333333373069763,1,6599,,,,,,
0.07782628387212753,1.0,1,6649,,,,,,
0.19329343736171722,0.8999999761581421,1,6699,,,,,,
0.18851010501384735,0.8666666746139526,1,6749,,,,,,
0.2567761540412903,0.8999999761581421,1,6799,,,,,,
0.04965633898973465,0.9666666388511658,1,6849,,,,,,
0.10528605431318283,0.9666666388511658,1,6899,,,,,,
0.20867742598056793,0.8666666746139526,1,6949,,,,,,
0.12542562186717987,0.9333333373069763,1,6999,,,,,,
0.1606941670179367,0.9333333373069763,1,7049,,,,,,
0.14035819470882416,0.9333333373069763,1,7099,,,,,,
0.10353268682956696,0.9333333373069763,1,7149,,,,,,
0.1430777609348297,0.9666666388511658,1,7199,,,,,,
0.09985888004302979,1.0,1,7249,,,,,,
0.13435125350952148,0.9666666388511658,1,7299,,,,,,
0.09938706457614899,0.9666666388511658,1,7349,,,,,,
0.15066643059253693,0.9333333373069763,1,7399,,,,,,
0.16053363680839539,0.9333333373069763,1,7449,,,,,,
0.10143565386533737,1.0,1,7499,,,,,,
0.1420808583498001,0.9333333373069763,1,7549,,,,,,
0.04988599941134453,1.0,1,7599,,,,,,
0.11638066172599792,0.9333333373069763,1,7649,,,,,,
0.16519694030284882,0.9333333373069763,1,7699,,,,,,
0.23103274405002594,0.9666666388511658,1,7749,,,,,,
0.21994648873806,0.9333333373069763,1,7799,,,,,,
0.05427116900682449,0.9666666388511658,1,7849,,,,,,
0.6143685579299927,0.8333333134651184,1,7899,,,,,,
0.130063995718956,0.9666666388511658,1,7949,,,,,,
0.09600081294775009,0.9666666388511658,1,7999,,,,,,
0.1536826193332672,0.8999999761581421,1,8049,,,,,,
0.10966169089078903,0.9666666388511658,1,8099,,,,,,
0.1392190158367157,0.9333333373069763,1,8149,,,,,,
0.20290248095989227,0.9333333373069763,1,8199,,,,,,
0.0939580425620079,0.9666666388511658,1,8249,,,,,,
0.2895267605781555,0.8999999761581421,1,8299,,,,,,
0.617987871170044,0.7333333492279053,1,8349,,,,,,
0.18592143058776855,0.8999999761581421,1,8399,,,,,,
0.09098924696445465,0.9666666388511658,1,8449,,,,,,
0.21023927628993988,0.8999999761581421,1,8499,,,,,,
0.10684705525636673,1.0,1,8549,,,,,,
0.1637907475233078,0.8999999761581421,1,8599,,,,,,
0.21267323195934296,0.9333333373069763,1,8649,,,,,,
0.08103130012750626,1.0,1,8699,,,,,,
0.15607863664627075,0.9333333373069763,1,8749,,,,,,
0.10832402855157852,0.9666666388511658,1,8799,,,,,,
0.21881891787052155,0.8999999761581421,1,8849,,,,,,
0.20882967114448547,0.8999999761581421,1,8899,,,,,,
0.11361605674028397,0.9666666388511658,1,8949,,,,,,
0.12599490582942963,0.9333333373069763,1,8999,,,,,,
0.17366580665111542,0.9333333373069763,1,9049,,,,,,
0.09095250815153122,1.0,1,9099,,,,,,
0.21800895035266876,0.9333333373069763,1,9149,,,,,,
0.10843472927808762,1.0,1,9199,,,,,,
0.30626600980758667,0.8999999761581421,1,9249,,,,,,
0.2156561017036438,0.8999999761581421,1,9299,,,,,,
0.15825648605823517,0.9333333373069763,1,9349,,,,,,
0.28122586011886597,0.8666666746139526,1,9399,,,,,,
0.1552860289812088,0.9666666388511658,1,9449,,,,,,
0.20360983908176422,0.8666666746139526,1,9499,,,,,,
0.06238662078976631,1.0,1,9549,,,,,,
0.06149144098162651,0.9666666388511658,1,9599,,,,,,
0.19248929619789124,0.8999999761581421,1,9649,,,,,,
0.15522757172584534,0.8666666746139526,1,9699,,,,,,
0.26296675205230713,0.9333333373069763,1,9749,,,,,,
0.08038728684186935,0.9333333373069763,1,9799,,,,,,
0.14284656941890717,0.9333333373069763,1,9849,,,,,,
0.09335669130086899,1.0,1,9899,,,,,,
0.19700287282466888,0.9666666388511658,1,9949,,,,,,
0.45076093077659607,0.800000011920929,1,9999,,,,,,
0.1427522599697113,0.8999999761581421,1,10049,,,,,,
0.20770856738090515,0.9333333373069763,1,10099,,,,,,
0.1729104369878769,0.9333333373069763,1,10149,,,,,,
0.12452508509159088,0.9333333373069763,1,10199,,,,,,
0.029900724068284035,1.0,1,10249,,,,,,
0.09298532456159592,0.9666666388511658,1,10299,,,,,,
0.25941354036331177,0.8999999761581421,1,10349,,,,,,
0.13324174284934998,0.9333333373069763,1,10399,,,,,,
0.14956359565258026,0.9666666388511658,1,10449,,,,,,
0.21769028902053833,0.8666666746139526,1,10499,,,,,,
0.22958017885684967,0.8999999761581421,1,10549,,,,,,
0.06690671294927597,1.0,1,10599,,,,,,
0.11096315085887909,0.9666666388511658,1,10649,,,,,,
0.1818397343158722,0.9666666388511658,1,10699,,,,,,
0.10587086528539658,0.9666666388511658,1,10749,,,,,,
0.21831057965755463,0.8666666746139526,1,10799,,,,,,
0.15924368798732758,0.9666666388511658,1,10849,,,,,,
0.11221219599246979,0.9666666388511658,1,10899,,,,,,
0.13306260108947754,1.0,1,10949,,,,,,
0.17023688554763794,0.9333333373069763,1,10999,,,,,,
0.1467655450105667,0.9666666388511658,1,11049,,,,,,
0.1815197616815567,0.9666666388511658,1,11099,,,,,,
0.1393570750951767,0.9333333373069763,1,11149,,,,,,
0.23634862899780273,0.8999999761581421,1,11199,,,,,,
0.0833677276968956,0.9666666388511658,1,11249,,,,,,
0.2472955882549286,0.9333333373069763,1,11299,,,,,,
0.2775598466396332,0.8666666746139526,1,11349,,,,,,
0.16632573306560516,0.9333333373069763,1,11399,,,,,,
0.12298696488142014,0.9333333373069763,1,11449,,,,,,
0.10249107331037521,0.9666666388511658,1,11499,,,,,,
0.14949728548526764,0.9333333373069763,1,11549,,,,,,
0.07759051769971848,0.9666666388511658,1,11599,,,,,,
0.15330424904823303,0.9666666388511658,1,11649,,,,,,
0.03643301874399185,1.0,1,11699,,,,,,
0.20915822684764862,0.9333333373069763,1,11749,,,,,,
0.15884213149547577,0.9666666388511658,1,11799,,,,,,
0.04231848567724228,1.0,1,11849,,,,,,
0.06913869827985764,1.0,1,11899,,,,,,
0.3015602231025696,0.8666666746139526,1,11949,,,,,,
0.053412988781929016,0.9666666388511658,1,11999,,,,,,
0.10331613570451736,0.9666666388511658,1,12049,,,,,,
,,1,12061,0.0840093195438385,0.9674468040466309,,,,
,,1,12061,,,0.15946000814437866,0.9406676888465881,,
0.13200262188911438,0.8999999761581421,2,12099,,,,,,
0.10282085090875626,0.9666666388511658,2,12149,,,,,,
0.38837358355522156,0.8666666746139526,2,12199,,,,,,
0.09943373501300812,0.9333333373069763,2,12249,,,,,,
0.06856606155633926,1.0,2,12299,,,,,,
0.14689914882183075,0.9333333373069763,2,12349,,,,,,
0.22289200127124786,0.9333333373069763,2,12399,,,,,,
0.1299070119857788,0.8999999761581421,2,12449,,,,,,
0.5636488795280457,0.6666666865348816,2,12499,,,,,,
0.14206209778785706,0.9333333373069763,2,12549,,,,,,
0.10158896446228027,0.9666666388511658,2,12599,,,,,,
0.16602900624275208,0.8999999761581421,2,12649,,,,,,
0.11495570093393326,1.0,2,12699,,,,,,
0.1489679217338562,0.8666666746139526,2,12749,,,,,,
0.09901439398527145,0.9666666388511658,2,12799,,,,,,
0.12878023087978363,0.9333333373069763,2,12849,,,,,,
0.20910899341106415,0.8999999761581421,2,12899,,,,,,
0.23388120532035828,0.8999999761581421,2,12949,,,,,,
0.12437061220407486,0.9333333373069763,2,12999,,,,,,
0.021135566756129265,1.0,2,13049,,,,,,
0.09688492864370346,1.0,2,13099,,,,,,
0.09945098310709,0.9333333373069763,2,13149,,,,,,
0.3062571585178375,0.9666666388511658,2,13199,,,,,,
0.11766532808542252,0.9666666388511658,2,13249,,,,,,
0.14469239115715027,0.9333333373069763,2,13299,,,,,,
0.13568077981472015,0.8999999761581421,2,13349,,,,,,
0.18592658638954163,0.8666666746139526,2,13399,,,,,,
0.19141755998134613,0.9333333373069763,2,13449,,,,,,
0.1356186419725418,0.9666666388511658,2,13499,,,,,,
0.24671430885791779,0.8999999761581421,2,13549,,,,,,
0.08007638156414032,0.9666666388511658,2,13599,,,,,,
0.1216050311923027,0.9666666388511658,2,13649,,,,,,
0.08642848581075668,1.0,2,13699,,,,,,
0.11046325415372849,0.9666666388511658,2,13749,,,,,,
0.1506381332874298,0.9333333373069763,2,13799,,,,,,
0.11279124766588211,0.8999999761581421,2,13849,,,,,,
0.16199253499507904,0.9333333373069763,2,13899,,,,,,
0.13258923590183258,0.9666666388511658,2,13949,,,,,,
0.16699828207492828,0.8999999761581421,2,13999,,,,,,
0.1287187933921814,0.9666666388511658,2,14049,,,,,,
0.23711487650871277,0.8666666746139526,2,14099,,,,,,
0.058960843831300735,1.0,2,14149,,,,,,
0.12274038046598434,0.9333333373069763,2,14199,,,,,,
0.1074342206120491,0.9333333373069763,2,14249,,,,,,
0.19411009550094604,0.8999999761581421,2,14299,,,,,,
0.4737689793109894,0.8333333134651184,2,14349,,,,,,
0.11884374916553497,0.9666666388511658,2,14399,,,,,,
0.40769609808921814,0.8333333134651184,2,14449,,,,,,
0.08831162750720978,0.9333333373069763,2,14499,,,,,,
0.1082257404923439,0.9333333373069763,2,14549,,,,,,
0.08736884593963623,1.0,2,14599,,,,,,
0.4105466902256012,0.8666666746139526,2,14649,,,,,,
0.06474354863166809,1.0,2,14699,,,,,,
0.11172441393136978,0.9666666388511658,2,14749,,,,,,
0.2501552700996399,0.8999999761581421,2,14799,,,,,,
0.20292934775352478,0.9666666388511658,2,14849,,,,,,
0.08786547183990479,0.9666666388511658,2,14899,,,,,,
0.160111203789711,0.9333333373069763,2,14949,,,,,,
0.5902761220932007,0.8666666746139526,2,14999,,,,,,
0.12823010981082916,0.9666666388511658,2,15049,,,,,,
0.07207237929105759,1.0,2,15099,,,,,,
0.0501711368560791,1.0,2,15149,,,,,,
0.0451292060315609,1.0,2,15199,,,,,,
0.1715923398733139,0.9666666388511658,2,15249,,,,,,
0.1610468477010727,0.8666666746139526,2,15299,,,,,,
0.1146329939365387,1.0,2,15349,,,,,,
0.10570108145475388,0.9333333373069763,2,15399,,,,,,
0.17376230657100677,0.8999999761581421,2,15449,,,,,,
0.1991565078496933,0.8999999761581421,2,15499,,,,,,
0.09735902398824692,0.9666666388511658,2,15549,,,,,,
0.10287503153085709,0.9666666388511658,2,15599,,,,,,
0.14811964333057404,0.9666666388511658,2,15649,,,,,,
0.11705649644136429,0.9666666388511658,2,15699,,,,,,
0.10465002804994583,0.9666666388511658,2,15749,,,,,,
0.05068635195493698,0.9666666388511658,2,15799,,,,,,
0.11542269587516785,0.9333333373069763,2,15849,,,,,,
0.28311505913734436,0.9333333373069763,2,15899,,,,,,
0.09531799703836441,0.9666666388511658,2,15949,,,,,,
0.13418106734752655,0.9333333373069763,2,15999,,,,,,
0.12684476375579834,0.9333333373069763,2,16049,,,,,,
0.2220054417848587,0.9666666388511658,2,16099,,,,,,
0.1549748331308365,0.9333333373069763,2,16149,,,,,,
0.1188659593462944,0.9666666388511658,2,16199,,,,,,
0.11849675327539444,0.9666666388511658,2,16249,,,,,,
0.18122942745685577,0.8999999761581421,2,16299,,,,,,
0.27170321345329285,0.8999999761581421,2,16349,,,,,,
0.19102025032043457,0.8999999761581421,2,16399,,,,,,
0.026377087458968163,1.0,2,16449,,,,,,
0.06639791280031204,1.0,2,16499,,,,,,
0.35692736506462097,0.8999999761581421,2,16549,,,,,,
0.23544102907180786,0.8333333134651184,2,16599,,,,,,
0.2007281482219696,0.8999999761581421,2,16649,,,,,,
0.11650136858224869,0.9666666388511658,2,16699,,,,,,
0.13787876069545746,0.9666666388511658,2,16749,,,,,,
0.14941008388996124,0.9666666388511658,2,16799,,,,,,
0.3357049822807312,0.8333333134651184,2,16849,,,,,,
0.09255104511976242,0.9666666388511658,2,16899,,,,,,
0.07351922243833542,0.9666666388511658,2,16949,,,,,,
0.11530111730098724,0.9333333373069763,2,16999,,,,,,
0.10711417347192764,0.9333333373069763,2,17049,,,,,,
0.19298706948757172,0.9333333373069763,2,17099,,,,,,
0.04399534687399864,1.0,2,17149,,,,,,
0.11401443183422089,0.9333333373069763,2,17199,,,,,,
0.07127630710601807,0.9666666388511658,2,17249,,,,,,
0.11442845314741135,0.9333333373069763,2,17299,,,,,,
0.08411625772714615,1.0,2,17349,,,,,,
0.10247743874788284,0.9333333373069763,2,17399,,,,,,
0.31647905707359314,0.8666666746139526,2,17449,,,,,,
0.11606109887361526,0.9666666388511658,2,17499,,,,,,
0.10247321426868439,1.0,2,17549,,,,,,
0.09338251501321793,1.0,2,17599,,,,,,
0.13329912722110748,0.9666666388511658,2,17649,,,,,,
0.18471965193748474,0.9333333373069763,2,17699,,,,,,
0.1858578324317932,0.9333333373069763,2,17749,,,,,,
0.13300365209579468,0.9333333373069763,2,17799,,,,,,
0.1643005907535553,0.8999999761581421,2,17849,,,,,,
0.09006195515394211,0.9666666388511658,2,17899,,,,,,
0.21883465349674225,0.8666666746139526,2,17949,,,,,,
0.09292344003915787,1.0,2,17999,,,,,,
0.05886043235659599,0.9666666388511658,2,18049,,,,,,
,,2,18092,0.08185762166976929,0.9650870561599731,,,,
,,2,18092,,,0.15286697447299957,0.9415077567100525,,
0.18943732976913452,0.8999999761581421,3,18099,,,,,,
0.1433653086423874,0.9666666388511658,3,18149,,,,,,
0.2829879820346832,0.9333333373069763,3,18199,,,,,,
0.06529083102941513,1.0,3,18249,,,,,,
0.137971892952919,0.9666666388511658,3,18299,,,,,,
0.1401079297065735,0.9333333373069763,3,18349,,,,,,
0.12525340914726257,0.9333333373069763,3,18399,,,,,,
0.09454891830682755,0.9666666388511658,3,18449,,,,,,
0.07844282686710358,0.9333333373069763,3,18499,,,,,,
0.045729152858257294,1.0,3,18549,,,,,,
0.2618007957935333,0.9666666388511658,3,18599,,,,,,
0.09448401629924774,0.9666666388511658,3,18649,,,,,,
0.05771143361926079,0.9666666388511658,3,18699,,,,,,
0.18997758626937866,0.9333333373069763,3,18749,,,,,,
0.14182905852794647,0.9666666388511658,3,18799,,,,,,
0.18618836998939514,0.8666666746139526,3,18849,,,,,,
0.15775707364082336,0.9333333373069763,3,18899,,,,,,
0.12969429790973663,0.8999999761581421,3,18949,,,,,,
0.20189520716667175,0.9333333373069763,3,18999,,,,,,
0.1016656830906868,1.0,3,19049,,,,,,
0.10758277773857117,0.9666666388511658,3,19099,,,,,,
0.07920278608798981,0.9666666388511658,3,19149,,,,,,
0.09807448834180832,1.0,3,19199,,,,,,
0.0754559189081192,1.0,3,19249,,,,,,
0.20160776376724243,0.8666666746139526,3,19299,,,,,,
0.1311994343996048,0.9666666388511658,3,19349,,,,,,
0.1335722804069519,0.9333333373069763,3,19399,,,,,,
0.12576957046985626,1.0,3,19449,,,,,,
0.12825734913349152,1.0,3,19499,,,,,,
0.03031732887029648,1.0,3,19549,,,,,,
0.2473205178976059,0.9333333373069763,3,19599,,,,,,
0.11023548245429993,0.9666666388511658,3,19649,,,,,,
0.31240376830101013,0.8666666746139526,3,19699,,,,,,
0.2664913535118103,0.8999999761581421,3,19749,,,,,,
0.2213314175605774,0.9333333373069763,3,19799,,,,,,
0.08470316231250763,0.9666666388511658,3,19849,,,,,,
0.10399569571018219,1.0,3,19899,,,,,,
0.08378129452466965,0.9333333373069763,3,19949,,,,,,
0.20895130932331085,0.9333333373069763,3,19999,,,,,,
0.06032455712556839,0.9666666388511658,3,20049,,,,,,
0.09498564153909683,0.9666666388511658,3,20099,,,,,,
0.11623845994472504,0.9666666388511658,3,20149,,,,,,
0.056712806224823,1.0,3,20199,,,,,,
0.14372242987155914,0.8999999761581421,3,20249,,,,,,
0.09256524592638016,0.9666666388511658,3,20299,,,,,,
0.23022858798503876,0.9333333373069763,3,20349,,,,,,
0.06059463694691658,0.9666666388511658,3,20399,,,,,,
0.1650427132844925,0.9333333373069763,3,20449,,,,,,
0.06664092093706131,1.0,3,20499,,,,,,
0.12707427144050598,0.9333333373069763,3,20549,,,,,,
0.09018035233020782,0.9666666388511658,3,20599,,,,,,
0.1291283816099167,0.9333333373069763,3,20649,,,,,,
0.023767374455928802,1.0,3,20699,,,,,,
0.11563137918710709,0.9666666388511658,3,20749,,,,,,
0.11080457270145416,0.9666666388511658,3,20799,,,,,,
0.48223942518234253,0.8666666746139526,3,20849,,,,,,
0.16568762063980103,0.9333333373069763,3,20899,,,,,,
0.37227004766464233,0.8999999761581421,3,20949,,,,,,
0.12782974541187286,0.9666666388511658,3,20999,,,,,,
0.16385897994041443,0.8999999761581421,3,21049,,,,,,
0.2673107981681824,0.8333333134651184,3,21099,,,,,,
0.05530489608645439,1.0,3,21149,,,,,,
0.13932548463344574,0.9333333373069763,3,21199,,,,,,
0.14493729174137115,0.9333333373069763,3,21249,,,,,,
0.1253470778465271,0.9666666388511658,3,21299,,,,,,
0.1543852984905243,0.9333333373069763,3,21349,,,,,,
0.20296476781368256,0.8999999761581421,3,21399,,,,,,
0.0920831710100174,0.9666666388511658,3,21449,,,,,,
0.09970036894083023,0.9333333373069763,3,21499,,,,,,
0.12947066128253937,0.8999999761581421,3,21549,,,,,,
0.3376992344856262,0.8666666746139526,3,21599,,,,,,
0.3035510182380676,0.8999999761581421,3,21649,,,,,,
0.2289680540561676,0.8999999761581421,3,21699,,,,,,
0.12640434503555298,0.9666666388511658,3,21749,,,,,,
0.15226125717163086,0.8999999761581421,3,21799,,,,,,
0.06057674065232277,1.0,3,21849,,,,,,
0.10416869819164276,0.9666666388511658,3,21899,,,,,,
0.0960354432463646,0.9666666388511658,3,21949,,,,,,
0.057094912976026535,1.0,3,21999,,,,,,
0.1182229071855545,0.9333333373069763,3,22049,,,,,,
0.28545284271240234,0.8666666746139526,3,22099,,,,,,
0.085283562541008,0.9333333373069763,3,22149,,,,,,
0.2282053679227829,0.8999999761581421,3,22199,,,,,,
0.3136241137981415,0.8666666746139526,3,22249,,,,,,
0.0876745879650116,0.9666666388511658,3,22299,,,,,,
0.08294498920440674,0.9666666388511658,3,22349,,,,,,
0.1751403659582138,0.8999999761581421,3,22399,,,,,,
0.22966814041137695,0.9333333373069763,3,22449,,,,,,
0.0587393082678318,0.9666666388511658,3,22499,,,,,,
0.15495739877223969,0.8666666746139526,3,22549,,,,,,
0.09569618850946426,0.9666666388511658,3,22599,,,,,,
0.0931500643491745,0.9666666388511658,3,22649,,,,,,
0.1624390333890915,0.8999999761581421,3,22699,,,,,,
0.08183470368385315,0.9666666388511658,3,22749,,,,,,
0.11371438950300217,0.9333333373069763,3,22799,,,,,,
0.3493710160255432,0.9333333373069763,3,22849,,,,,,
0.09449660032987595,1.0,3,22899,,,,,,
0.06347641348838806,1.0,3,22949,,,,,,
0.16644605994224548,0.9333333373069763,3,22999,,,,,,
0.20826244354248047,0.8666666746139526,3,23049,,,,,,
0.22217346727848053,0.8666666746139526,3,23099,,,,,,
0.08109479397535324,1.0,3,23149,,,,,,
0.06988219916820526,0.9666666388511658,3,23199,,,,,,
0.11273778975009918,0.9666666388511658,3,23249,,,,,,
0.06448642909526825,1.0,3,23299,,,,,,
0.1632494181394577,0.9333333373069763,3,23349,,,,,,
0.2269810289144516,0.8333333134651184,3,23399,,,,,,
0.08359777182340622,0.9666666388511658,3,23449,,,,,,
0.1112513393163681,0.9333333373069763,3,23499,,,,,,
0.2962951958179474,0.8666666746139526,3,23549,,,,,,
0.19118817150592804,0.8999999761581421,3,23599,,,,,,
0.033273011445999146,1.0,3,23649,,,,,,
0.19457890093326569,0.8999999761581421,3,23699,,,,,,
0.13880303502082825,0.9666666388511658,3,23749,,,,,,
0.09573188424110413,1.0,3,23799,,,,,,
0.13915258646011353,0.9666666388511658,3,23849,,,,,,
0.09573718160390854,0.9333333373069763,3,23899,,,,,,
0.10693001002073288,0.9666666388511658,3,23949,,,,,,
0.1473972201347351,0.9666666388511658,3,23999,,,,,,
0.23189982771873474,0.8666666746139526,3,24049,,,,,,
0.11512506753206253,0.9333333373069763,3,24099,,,,,,
,,3,24123,0.07901912927627563,0.9676015377044678,,,,
,,3,24123,,,0.1495492160320282,0.9420604705810547,,
0.08148464560508728,0.9666666388511658,4,24149,,,,,,
